gid,role,role_score,cluster_id,priority_score,evidence,sub_role,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,near_seeds,seed_reach,p_forward,fast_transit_share,max_payers_same_day,cycles,pagerank,hub,authority,betweenness,truncated_by_depth,prio_role,prio_reach,prio_money,prio_pagerank,prio_betw
100000008193577100,peripheral,0.7,32,0.5215,"слабые связи: 2 вход / 5 выход, 154 тыс ₸ → 480 тыс ₸, без устойчивого паттерна",,1,False,2,5,154300.0,480180.0,6,16,3.1119896305897603,1,1,1,1.0,0.10410679328585114,1.0,10.0,0.0012389478209868744,-1.5169576013764397e-19,-1.1139820128606508e-19,9.90734256935437e-07,False,0.035,0.167,0.891,0.966,0.755
100000001567366100,terminal,0.847,2,0.5206,"получил 824 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,1,0,824070.0,0.0,4,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.0003741716965869987,-0.0,0.00029524161332083164,0.0,False,0.296,0.167,0.912,0.669,0.367
100000002872399100,terminal,0.85,13,0.52,"получил 1.1 млн ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 3, исходящие выгружены)",observed_sink,3,False,1,0,1090000.0,0.0,9,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0007057669186571349,-0.0,3.499089368247944e-08,0.0,False,0.298,0.0,0.934,0.911,0.367
100000006562026100,terminal,0.863,40,0.5197,"получил 75 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,2,0,75000.0,0.0,6,0,0.0,2,2,2,0.0,0.0,1.0,0.0,0.0006853595679127559,-0.0,-1.0248113942888463e-18,0.0,False,0.302,0.333,0.512,0.908,0.367
100000008692291100,transit,0.722,1,0.5182,"транзит: получил 160 тыс ₸, отдал 98%, 13% ушло в течение 2 дн. после прихода",,3,False,3,3,160000.0,156000.0,3,3,0.975,0,0,8,1.0,0.1346153846153846,2.0,0.0,0.0003078529865771743,1.2582297425679427e-19,7.5032704773736865e-06,6.419957984941633e-05,False,0.433,0.0,0.788,0.459,0.915
100000008221543100,terminal,0.891,14,0.517,"получил 542 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,2,0,542000.0,0.0,2,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.00037148464522539644,-0.0,0.00238502625266921,0.0,False,0.312,0.167,0.875,0.667,0.367
100000003014659100,terminal,0.832,6,0.5162,"получил 280 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,1,0,280000.0,0.0,1,0,0.0,1,2,8,0.0,0.0,1.0,0.0,0.0003280369433880586,-0.0,0.00012279960625588993,0.0,False,0.291,0.333,0.766,0.57,0.367
100000001960517100,terminal,0.827,12,0.5157,"получил 200 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,1,0,200000.0,0.0,1,0,0.0,1,2,2,0.0,0.0,1.0,0.0,0.000359220493221867,-0.0,9.22837827311422e-07,0.0,False,0.289,0.333,0.711,0.645,0.367
100000004666651100,terminal,0.838,6,0.5152,"получил 429 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,1,0,429250.0,0.0,1,0,0.0,0,1,10,0.0,0.0,1.0,0.0,0.0004575388898979418,-0.0,1.4115361216115658e-19,0.0,False,0.293,0.167,0.835,0.747,0.367
100000005664922100,peripheral,0.7,11,0.5148,"слабые связи: 2 вход / 3 выход, 22 тыс ₸ → 537 тыс ₸, без устойчивого паттерна",,2,False,2,3,22000.0,537000.0,2,4,24.40909090909091,0,1,1,1.0,0.0,1.0,1.0,0.0008059658576323321,-4.96154073156916e-19,4.2318085228801684e-19,3.962937027741748e-06,False,0.035,0.167,0.878,0.928,0.78
100000008730371100,terminal,0.891,3,0.5144,"получил 520 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 3, исходящие выгружены)",observed_sink,3,False,2,0,520000.0,0.0,3,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0008583627263123951,-0.0,0.0011409886868429364,0.0,False,0.312,0.0,0.87,0.936,0.367
100000001677929100,peripheral,0.7,13,0.5139,"слабые связи: 3 вход / 2 выход, 127 тыс ₸ → 286 тыс ₸, без устойчивого паттерна",,2,False,3,2,126777.0,286098.0,3,4,2.2567027142147236,0,1,1,1.0,0.27052967864158434,1.0,2.0,0.003334091954588842,3.9117171932750085e-19,9.101565507574009e-20,1.1888811083225246e-06,False,0.035,0.167,0.831,1.0,0.76
100000007939160100,peripheral,0.7,33,0.5134,"слабые связи: 1 вход / 2 выход, 795 тыс ₸ → 14 тыс ₸, без устойчивого паттерна",,1,False,1,2,795000.0,14300.0,2,2,0.017987421383647798,1,1,1,1.0,0.0,1.0,1.0,0.0006653456234025163,9.6920780116334e-21,-3.0726682087672894e-19,3.962937027741748e-07,False,0.035,0.167,0.909,0.904,0.742
100000003835149100,peripheral,0.7,11,0.5129,"слабые связи: 1 вход / 2 выход, 248 тыс ₸ → 4.6 млн ₸, без устойчивого паттерна",,1,False,1,2,248500.0,4600440.0,1,13,18.512837022132796,1,1,1,1.0,0.0,1.0,0.0,0.0004889016554646466,-7.180616637938201e-19,7.846196558501884e-21,1.7833216624837866e-06,False,0.035,0.167,0.994,0.768,0.771
100000000490383100,peripheral,0.7,2,0.5126,"слабые связи: 3 вход / 8 выход, 63 тыс ₸ → 461 тыс ₸, без устойчивого паттерна",,2,False,3,8,62600.0,461375.0,3,9,7.37020766773163,0,1,7,1.0,0.01083717149823896,1.0,0.0,0.0005480373500605425,0.0013133307536284374,2.813962388081811e-06,5.1650279261567445e-05,False,0.035,0.167,0.871,0.843,0.902
100000002443664100,terminal,0.942,1,0.5125,"получил 557 тыс ₸ от 3 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,3,0,556880.0,0.0,3,0,0.0,0,1,9,0.0,0.0,3.0,0.0,0.0003387703864093905,-0.0,1.0691093262427946e-06,0.0,False,0.33,0.167,0.877,0.602,0.367
100000008742053100,distributor,0.659,1,0.5124,"веерная рассылка: 12 получателям, 12 переводов на 2.8 млн ₸",,3,False,1,12,10000.0,2789000.0,1,12,278.9,0,0,8,1.0,0.0,1.0,0.0,0.00028627115008932345,1.1371414941150923e-05,1.96621463361869e-06,0.00012107303358925224,False,0.494,0.0,0.983,0.027,0.94
100000002205022100,peripheral,0.7,10,0.5122,"слабые связи: 1 вход / 3 выход, 7 тыс ₸ → 518 тыс ₸, без устойчивого паттерна",,2,False,1,3,7100.0,518000.0,1,3,72.95774647887323,0,1,10,1.0,0.011583011583011582,1.0,0.0,0.0005456370301467006,1.7617716418607284e-06,-1.4942581678065598e-19,5.451240044826982e-05,False,0.035,0.167,0.872,0.84,0.903
100000002988894100,peripheral,0.7,6,0.5118,"слабые связи: 1 вход / 3 выход, 306 тыс ₸ → 78 тыс ₸, без устойчивого паттерна",,1,False,1,3,306121.0,77500.0,1,3,0.25316786499456095,1,2,10,1.0,0.3741935483870968,1.0,0.0,0.00034686587155699223,1.4182614627585349e-19,0.0004611679650745693,7.133286649935147e-05,False,0.035,0.333,0.818,0.621,0.918
100000004717647100,peripheral,0.7,34,0.5107,"слабые связи: 1 вход / 5 выход, 300 тыс ₸ → 2.2 млн ₸, без устойчивого паттерна",,3,False,1,5,300000.0,2240000.0,2,10,7.466666666666667,0,0,7,1.0,0.020982142857142855,1.0,1.0,0.0010233609552644468,4.110933163236263e-05,-8.55870237862914e-20,7.767356574373826e-05,False,0.035,0.0,0.979,0.952,0.923
100000000343175100,distributor,0.784,6,0.5101,"веерная рассылка: 31 получателям, 33 переводов на 4.0 млн ₸ (seed: входящие извне выборки не видны)",,0,True,8,31,178712.0,4000039.0,14,33,22.382598818210305,1,3,7,1.0,1.0,2.0,0.0,0.0007132581979384031,0.006589397755091359,0.0002893306725282974,0.0010946926090299827,False,0.588,0.5,0.99,0.914,0.984
100000008389800100,peripheral,0.7,2,0.5099,"слабые связи: 3 вход / 7 выход, 189 тыс ₸ → 402 тыс ₸, без устойчивого паттерна",,2,False,3,7,189000.0,401620.0,3,8,2.124973544973545,0,1,7,1.0,0.5363278721179224,1.0,2.0,0.0005050963840560323,0.0005432286755831909,2.5828077591140927e-06,0.00015931006851521828,False,0.035,0.167,0.883,0.779,0.952
100000002575080100,transit,0.971,31,0.5097,"транзит: получил 13 тыс ₸, отдал 96%, 100% ушло в течение 2 дн. после прихода",,3,False,1,1,13000.0,12500.0,1,1,0.9615384615384616,0,0,7,1.0,1.0,1.0,0.0,0.0005518178489503647,-2.3035659324762155e-20,8.091601644453839e-21,1.981468513870874e-05,False,0.583,0.0,0.27,0.851,0.842
100000007281639100,terminal,0.878,2,0.5095,"получил 217 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,2,0,216770.0,0.0,4,0,0.0,1,2,7,0.0,0.0,1.0,0.0,0.0003235711404553899,-0.0,0.0003309179629303288,0.0,False,0.307,0.333,0.723,0.557,0.367
100000004209339100,peripheral,0.7,29,0.5091,"слабые связи: 1 вход / 2 выход, 138 тыс ₸ → 238 тыс ₸, без устойчивого паттерна",,2,False,1,2,138500.0,238500.0,6,11,1.7220216606498195,0,1,8,1.0,0.2830188679245283,1.0,1.0,0.0008195334277812185,5.354068946843109e-05,-1.1174619022198635e-19,2.1003566247031264e-05,False,0.035,0.167,0.815,0.931,0.852
100000004905207100,terminal,0.836,12,0.5089,"получил 380 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,1,0,380000.0,0.0,1,0,0.0,0,1,11,0.0,0.0,1.0,0.0,0.0004347034731912381,-0.0,4.343911560008943e-09,0.0,False,0.293,0.167,0.817,0.736,0.367
100000008356606100,terminal,0.874,2,0.5088,"получил 168 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,2,0,168500.0,0.0,2,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.0006267853006401138,-0.0,1.7177670924311766e-06,0.0,False,0.306,0.167,0.679,0.892,0.367
100000001330685100,peripheral,0.7,5,0.5087,"слабые связи: 3 вход / 1 выход, 2.4 млн ₸ → 100 тыс ₸, без устойчивого паттерна",,1,False,3,1,2435923.0,100500.0,7,1,0.04125746175063826,1,1,7,1.0,0.0,2.0,0.0,0.00043821602588479746,-1.0104093561769063e-19,0.006229763140151095,1.922024458454748e-05,False,0.035,0.167,0.979,0.739,0.81
100000000673868100,peripheral,0.7,25,0.5082,"слабые связи: 1 вход / 5 выход, 2.0 млн ₸ → 383 тыс ₸, без устойчивого паттерна",,3,False,1,5,2030650.0,383000.0,5,19,0.18860955851574618,0,0,7,1.0,0.762402088772846,1.0,2.0,0.0011728050936714342,0.0024150125151640367,3.627390971616392e-07,4.1016398237127094e-05,False,0.035,0.0,0.976,0.961,0.894
100000001380054100,peripheral,0.7,24,0.5072,"слабые связи: 2 вход / 3 выход, 127 тыс ₸ → 360 тыс ₸, без устойчивого паттерна",,1,False,2,3,127050.0,360000.0,2,4,2.833530106257379,1,1,1,1.0,0.5555555555555556,1.0,2.0,0.0007164305424822346,3.180673965087568e-19,-5.439105423351871e-20,2.774055919419224e-06,False,0.035,0.167,0.857,0.915,0.776
100000004737764100,terminal,0.843,10,0.5069,"получил 600 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 3, исходящие выгружены)",observed_sink,3,False,1,0,600000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.000676622422754616,-0.0,-6.234293517146485e-20,0.0,False,0.295,0.0,0.885,0.906,0.367
100000001584286100,terminal,0.896,9,0.5067,"получил 739 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,2,0,738699.0,0.0,3,0,0.0,0,1,8,0.0,0.0,1.0,0.0,0.000328484994070642,-0.0,7.670824295765408e-07,0.0,False,0.314,0.167,0.899,0.571,0.367
100000005584222100,peripheral,0.7,0,0.5064,"слабые связи: 2 вход / 2 выход, 193 тыс ₸ → 109 тыс ₸, без устойчивого паттерна",,1,False,2,2,192717.0,108587.0,6,3,0.5634531463233653,1,1,7,1.0,0.8618619171724056,1.0,1.0,0.0008759174247919255,2.230158121535821e-20,0.002168885072987574,3.863863602048205e-05,False,0.035,0.167,0.782,0.94,0.883
100000004399686100,terminal,0.847,11,0.5063,"получил 806 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 3, исходящие выгружены)",observed_sink,3,False,1,0,806000.0,0.0,2,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0005708068229548216,-0.0,1.684286467267324e-19,0.0,False,0.296,0.0,0.909,0.868,0.367
100000003254723100,terminal,0.831,15,0.5061,"получил 270 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,1,0,269850.0,0.0,6,0,0.0,0,1,10,0.0,0.0,1.0,0.0,0.0005300436631859086,-0.0,3.461101656878793e-10,0.0,False,0.291,0.167,0.762,0.796,0.367
100000004664905100,terminal,0.884,2,0.5056,"получил 329 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,2,0,329020.0,0.0,4,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.0004118439668426317,-0.0,0.0003053651890932883,0.0,False,0.309,0.167,0.792,0.717,0.367
100000005287097100,peripheral,0.7,2,0.505,"слабые связи: 2 вход / 9 выход, 127 тыс ₸ → 697 тыс ₸, без устойчивого паттерна",,1,False,2,9,127173.0,697300.0,5,42,5.483082100760382,1,2,7,1.0,0.24422773555141258,1.0,10.0,0.0003027074338818183,0.00013971096895633292,0.0003309179629303288,0.0007832208178364951,False,0.035,0.333,0.912,0.415,0.98
100000003062895100,terminal,0.884,1,0.5047,"получил 328 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,2,0,328444.0,0.0,2,0,0.0,0,1,9,0.0,0.0,1.0,0.0,0.000407650670955184,-0.0,0.0001159524875484716,0.0,False,0.309,0.167,0.791,0.712,0.367
100000002596035100,terminal,0.829,6,0.5041,"получил 232 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 1, исходящие выгружены)",observed_sink,1,False,1,0,231570.0,0.0,1,0,0.0,1,2,8,0.0,0.0,1.0,0.0,0.0003206915567832718,-0.0,0.00012279960625588993,0.0,False,0.29,0.333,0.734,0.545,0.367
100000003163886100,terminal,0.84,10,0.5038,"получил 500 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 3, исходящие выгружены)",observed_sink,3,False,1,0,500000.0,0.0,1,0,0.0,0,0,10,0.0,0.0,1.0,0.0,0.000733835068059369,-0.0,3.2832266615674756e-08,0.0,False,0.294,0.0,0.864,0.918,0.367
100000008497298100,terminal,0.843,1,0.5037,"получил 600 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,1,0,600000.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.00034202908327694034,-0.0,5.012796367342505e-07,0.0,False,0.295,0.167,0.885,0.61,0.367
100000002710570100,terminal,0.828,26,0.5035,"получил 225 тыс ₸ от 1 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 2, исходящие выгружены)",observed_sink,2,False,1,0,225015.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.0005391306175502192,-0.0,-1.4980544627625544e-19,0.0,False,0.29,0.167,0.728,0.829,0.367
100000002731501100,peripheral,0.7,21,0.5034,"слабые связи: 3 вход / 7 выход, 570 тыс ₸ → 834 тыс ₸, без устойчивого паттерна",,1,False,3,7,570370.0,833960.0,7,20,1.4621386117783193,1,1,1,1.0,0.32975202647609,3.0,14.0,0.0004855839777590116,-1.4621971210160227e-18,-5.899249534228961e-19,4.4583041562094666e-06,False,0.035,0.167,0.949,0.766,0.783
100000008011159100,peripheral,0.7,5,0.5033,"слабые связи: 3 вход / 5 выход, 363 тыс ₸ → 153 тыс ₸, без устойчивого паттерна",,2,False,3,5,363000.0,153037.0,6,5,0.4215895316804408,0,1,7,1.0,0.3593902128243497,1.0,1.0,0.0004861091667224914,0.0013030933547139138,0.00014978499564178703,0.00012211295083857732,False,0.035,0.167,0.869,0.767,0.941
100000005140601100,peripheral,0.7,3,0.503,"слабые связи: 3 вход / 2 выход, 53 тыс ₸ → 195 тыс ₸, без устойчивого паттерна",,2,False,3,2,52685.0,195300.0,4,5,3.706937458479643,0,1,7,1.0,0.9743983614951357,2.0,2.0,0.0027057314547033204,0.001624459418849222,0.0016302742427693616,1.9616538287321655e-05,False,0.035,0.167,0.749,0.995,0.836
